stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
463,WARDIN Rue de Bastogne 22,,3.301220,51.565423,,
464,WAVRE Rijs,,4.473519,50.803038,,
465,WARDIN Rue de Bastogne 22,,3.300896,51.565274,,
466,ERPENT Collège N.-D. de la Paix,,4.020748,50.997244,,
467,SAINT-SERVAIS Rue de Bricgniot,,4.081988,50.955113,,
468,COUVIN Home,,3.402042,50.739431,,
469,COUVIN Home,,3.402256,50.739472,,
470,EZEMAAL Station,,4.547030,51.056761,,
471,AUDERGHEM Saint-Julien,,4.620676,50.685227,,
472,AUDERGHEM Saint-Julien,,4.619461,50.685898,,
473,TONGRINNE Le Docq,,4.152495,50.822895,,
474,LIEGE Place Saint-Nicolas (terminus),,4.341583,51.407357,,
475,MARLOIE Route du Gerny,,3.660421,51.265167,,
476,MARLOIE Route du Gerny,,3.660161,51.265304,,
477,SAINT-MARC Chemin de Vedrin,,4.106072,50.971785,,
478,WASSEIGES Route de Namur,,4.305828,51.066387,,
479,GENAPPE Rue de Villers,,4.284448,50.712893,,
480,NIL-ST-VINCENT Au Pois d'Or,,4.331354,50.847870,,
481,NIL-ST-VINCENT Au Pois d'Or,,4.331582,50.847780,,
482,COURT-SAINT-ETIENNE N25,,4.337660,50.800604,,
483,COURT-SAINT-ETIENNE N25,,4.338014,50.800910,,
484,HUMAIN Rue de Thys,,3.647187,51.225370,,
485,HUMAIN Rue de Thys,,3.647627,51.225606,,
486,AYE Carrefour Rue Chantemerle,,3.689061,51.255802,,
487,RAMEGNIES-CHIN Saint-André,,4.345689,50.009277,,
488,WAHA Eglise,,3.659132,51.283124,,
489,WAHA Eglise,,3.658790,51.283131,,
490,MARLOIE FOREM,,3.650648,51.267304,,
491,MAFFE Route de Méan,,3.887605,51.263751,,
492,MAFFE Route de Méan,,3.887281,51.263740,,
493,MAFFE Ecole,,3.886278,51.264278,,
494,MAFFE Ecole,,3.885978,51.264217,,
495,MEAN Eglise,,3.898685,51.277148,,
496,MEAN Eglise,,3.899128,51.277213,,
497,BORLON Centre,,3.923580,51.323561,,
498,BORLON Rue de l'Eglise,,3.929231,51.320592,,
499,BORLON Rue de l'Eglise,,3.928901,51.320579,,
500,SINSIN Messager,,3.749888,51.220426,,
501,SINSIN M.E.T.,,3.758572,51.213373,,
502,SINSIN Rue de l'Observatoire,,3.752360,51.223240,,
503,SINSIN Rue de l'Observatoire,,3.752594,51.223187,,
504,SINSIN Cimetière,,3.759213,51.227931,,
505,SINSIN Cimetière,,3.759518,51.227948,,
506,SINSIN Eglise,,3.760413,51.230338,,
507,SINSIN Eglise,,3.760651,51.230333,,
508,SINSIN Rue de Heure,,3.761790,51.233464,,
509,SINSIN Rue de Heure,,3.762075,51.233441,,
510,SINSIN N4,,3.748513,51.220074,,
511,SINSIN Chapelle,,3.756270,51.225283,,
512,SINSIN Chapelle,,3.756404,51.225179,,
513,BENDE Voie Romaine,,3.987070,51.327242,,
514,JENNERET Eglise,,3.981714,51.348643,,
515,JENNERET Eglise,,3.981138,51.348174,,
516,ONEUX Centre,,3.951236,51.337997,,
517,SUGNY Rue des Crutins,,3.019673,50.999346,,
518,SUGNY Rue des Crutins,,3.020101,50.999141,,
519,SUGNY Rue de Bouillon,,3.024638,50.998629,,
520,SUGNY Rue de Bouillon,,3.024448,50.998430,,
521,SUGNY Ecole Communale,,3.029333,50.997182,,
522,SUGNY Ecole Communale,,3.029039,50.997178,,
523,SUGNY Rue de Bagimont,,3.031460,50.995188,,
524,SUGNY Rue de Bagimont,,3.031094,50.995092,,
525,BAN D'ALLE Carrefour,,2.982406,51.037726,,
526,BAN D'ALLE Carrefour,,2.982050,51.037721,,
527,BAGIMONT Eglise,,3.044831,50.980664,,
528,BAGIMONT Eglise,,3.045007,50.980774,,
529,SUGNY Centre FEDASIL,,3.056982,50.987342,,
530,SUGNY Centre FEDASIL,,3.056739,50.987229,,
531,LA BONNE IDEE Carrefour,,3.043440,50.991203,,
532,LA BONNE IDEE Carrefour,,3.043260,50.991034,,
533,PUSSEMANGE Anc. Maison Communale,,3.024092,50.977728,,
534,PUSSEMANGE Anc. Maison Communale,,3.024286,50.977596,,
535,BOHAN Rue de Membre n°92,,3.110527,50.989410,,
536,BOHAN Rue de Membre n°92,,3.110668,50.989262,,
537,BOHAN Eglise,,3.108691,50.987603,,
538,BOHAN Ecole Communale,,3.109893,50.988072,,
539,MONCEAU EN ARDENNE Rue de Oizy,,3.170632,51.053282,,
540,MONCEAU EN ARDENNE Rue de Oizy,,3.170879,51.053276,,
541,MONCEAU EN ARDENNE Eglise,,3.171348,51.052624,,
542,MONCEAU EN ARDENNE Eglise,,3.170908,51.052539,,
543,MONCEAU EN ARDENNE Route de Bellefontaine,,3.173487,51.052098,,
544,MONCEAU EN ARDENNE Route de Bellefontaine,,3.173404,51.051998,,
545,BELLEFONTAINE Eglise (Bièvre),,3.192043,51.044723,,
546,PETIT-FAYS Eglise,,3.167497,51.041252,,
547,PETIT-FAYS Eglise,,3.166944,51.040811,,
548,PETIT-FAYS Rue de Bellefontaine,,3.168352,51.039855,,
549,PETIT-FAYS Rue de Bellefontaine,,3.168323,51.039687,,
550,PETIT-FAYS Ecole,,3.167799,51.041962,,
551,GEDINNE Village,,3.287165,51.020597,,
552,GEDINNE Village,,3.286357,51.020191,,
553,GEDINNE Gare SNCB,,3.297110,51.048206,,
554,GEDINNE Lycée,,3.288881,51.021661,,
555,LOUETTE SAINT PIERRE Rue de France,,3.263756,51.016550,,
556,LOUETTE SAINT PIERRE Rue de France,,3.264196,51.016447,,
557,LOUETTE SAINT PIERRE Eglise,,3.260484,51.015662,,
558,LOUETTE SAINT PIERRE Eglise,,3.259595,51.015927,,
559,LOUETTE SAINT PIERRE Rue de la Semois n°26,,3.256943,51.017781,,
560,LOUETTE SAINT PIERRE Rue de la Semois n°26,,3.256845,51.017690,,
561,LOUETTE SAINT DENIS Carrefour,,3.256031,51.031740,,
562,LOUETTE SAINT DENIS Carrefour,,3.255784,51.031776,,
563,LOUETTE SAINT DENIS Eglise,,3.256897,51.034744,,
564,LOUETTE SAINT DENIS Eglise,,3.256740,51.034734,,
565,LOUETTE SAINT DENIS Rue des Bruyères,,3.257595,51.036723,,
566,BIEVRE Ecole Communale,,3.228187,51.072021,,
567,BIEVRE Ecole Communale,,3.229090,51.072426,,
568,BIEVRE Les Misères,,3.208244,51.082165,,
569,BIEVRE Les Misères,,3.207630,51.082168,,
570,BIEVRE Big Mat,,3.220191,51.078048,,
571,BIEVRE Big Mat,,3.216924,51.079149,,
572,GRAIDE Scierie,,3.209381,51.095413,,
573,GRAIDE Scierie,,3.209072,51.095398,,
574,GRAIDE Rue du Progrès n°54,,3.223510,51.093471,,
575,GRAIDE Rue du Progrès n°54,,3.223296,51.093083,,
576,GRAIDE Rue de Porcheresse,,3.246434,51.106726,,
577,GRAIDE Rue de Porcheresse,,3.246509,51.106533,,
578,HAVRENNE Rue d'Humain,,3.643976,51.212410,,
579,ROCHEFORT Athénée,,3.565538,51.205033,,
580,ROCHEFORT Athénée,,3.566480,51.204872,,
581,ROCHEFORT Route de Hamerenne,,3.551537,51.204818,,
582,ROCHEFORT Route de Hamerenne,,3.552015,51.204596,,
583,ROCHEFORT Maison Blanche,,3.546285,51.205659,,
584,ROCHEFORT Maison Blanche,,3.546888,51.205301,,
585,ROCHEFORT Cimetière,,3.591757,51.198407,,
586,OIZY Rue de la Chapelle,,3.153106,51.068521,,
587,OIZY Rue de la Chapelle,,3.153064,51.068275,,
588,OIZY Ecole,,3.150791,51.066827,,
589,OIZY Ecole,,3.150470,51.066732,,
590,SIX PLANES Eglise,,3.133028,51.043158,,
591,SIX PLANES Rue du Village,,3.130353,51.044550,,
592,SIX PLANES Rue du Village,,3.130299,51.044460,,
593,SIX PLANES Maltournée,,3.123657,51.045909,,
594,SIX PLANES Maltournée,,3.124077,51.046034,,
595,SIX PLANES Rue de Gros Fays,,3.123315,51.045897,,
596,SIX PLANES Rue de Gros Fays,,3.123218,51.045815,,
597,GROS FAYS Calvaire,,3.120356,51.049902,,
598,GROS FAYS Calvaire,,3.120215,51.049865,,
599,GROS FAYS Lavoir,,3.116735,51.050898,,
600,GROS FAYS Lavoir,,3.116710,51.050789,,
601,CORNIMONT Calvaire,,3.107102,51.060118,,
602,CORNIMONT Calvaire,,3.106961,51.060044,,
603,WAVREILLE Ferme,,3.522298,51.220945,,
604,WAVREILLE Ferme,,3.522052,51.220839,,
605,WAVREILLE Carrefour,,3.518875,51.225828,,
606,WAVREILLE Carrefour,,3.517478,51.225681,,
607,WAVREILLE Carrefour,,3.518019,51.226409,,
608,WAVREILLE Carrefour,,3.516480,51.226483,,
609,WAVREILLE Eglise,,3.514197,51.222985,,
610,WAVREILLE Eglise,,3.514622,51.223188,,
611,WAVREILLE Route de Tellin,,3.507615,51.221038,,
612,WAVREILLE Route de Tellin,,3.507516,51.221210,,
613,WAVREILLE Route de Rochefort n°87,,3.524368,51.217853,,
614,WAVREILLE Route de Rochefort n°87,,3.524131,51.217755,,
615,CHAIRIERE La Haizette,,3.117829,51.025952,,
616,CHAIRIERE La Haizette,,3.117965,51.025816,,
617,CHAIRIERE La Haizette,,3.117244,51.025751,,
618,CHAIRIERE La Haizette,,3.116975,51.025880,,
619,CHAIRIERE Rue Grande,,3.107743,51.029935,,
620,CHAIRIERE Rue Grande,,3.107808,51.029787,,
621,CHAIRIERE Centre,,3.104332,51.030591,,
622,CHAIRIERE Centre,,3.104452,51.030386,,
623,CHAIRIERE Route de Alle,,3.099370,51.031662,,
624,CHAIRIERE Route de Alle,,3.099039,51.031403,,
625,CHAIRIERE Ecole,,3.103384,51.030851,,
626,ALLE Ecole Primaire,,3.070661,51.042255,,
627,ALLE Ancien Dépôt TEC,,3.063736,51.041692,,
628,ALLE Ancien Dépôt TEC,,3.063457,51.041549,,
629,ALLE Hôme,,3.070834,51.041516,,
630,ALLE Hôme,,3.071190,51.041703,,
631,ALLE Route de Liboichamps n°15,,3.081222,51.041513,,
632,ALLE Route de Liboichamps n°15,,3.080717,51.041672,,
633,ALLE Ecole Gardienne,,3.070054,51.043387,,
634,MOUZAIVE Eglise,,3.090282,51.039394,,
635,MOUZAIVE Passerelle,,3.091528,51.040726,,
636,MOUZAIVE Passerelle,,3.091588,51.040478,,
637,ALLE Chemin de la Tachette,,3.060081,51.045445,,
638,ALLE Chemin de la Tachette,,3.059743,51.045127,,
639,ORCHIMONT Rue du Château,,3.151269,51.016182,,
640,ORCHIMONT Rue du Château,,3.151027,51.016054,,
641,ORCHIMONT Salle des Fêtes,,3.154742,51.015266,,
642,ORCHIMONT Salle des Fêtes,,3.155119,51.015374,,
643,HERISSON Route de Hérissart,,3.152963,50.989514,,
644,NAFRAITURE Place,,3.180865,51.008624,,
645,NAFRAITURE Place,,3.180947,51.008759,,
646,NAFRAITURE Ecole Communale,,3.182613,51.007266,,
647,NAFRAITURE Ecole Communale,,3.182306,51.007242,,
648,NAFRAITURE La Nowe,,3.187776,51.009170,,
649,NAFRAITURE La Nowe,,3.187994,51.008978,,
650,NAFRAITURE La Chiquetterie,,3.204357,51.010177,,
651,NAFRAITURE La Chiquetterie,,3.204013,51.010104,,
652,HOUDREMONT Rue de Louette St Denis,,3.239984,51.026349,,
653,HOUDREMONT Rue de Louette St Denis,,3.239815,51.026500,,
654,HOUDREMONT Eglise,,3.230544,51.026284,,
655,HOUDREMONT Eglise,,3.230387,51.026113,,
656,HOUDREMONT Le Bati,,3.226404,51.026715,,
657,HOUDREMONT Le Bati,,3.226342,51.026550,,
658,HOUDREMONT Salle des Fêtes,,3.230200,51.026776,,
659,HOUDREMONT Salle des Fêtes,,3.230425,51.026646,,
660,MEMBRE Rue de Vresse n°99,,3.114532,51.001059,,
661,MEMBRE Rue de Vresse n°99,,3.114583,51.000940,,
662,MEMBRE Carrefour,,3.110051,50.998494,,
663,MEMBRE Carrefour,,3.110320,50.998500,,
664,MEMBRE Pont,,3.105339,50.997955,,
665,MEMBRE Pont,,3.105113,50.997928,,
666,MEMBRE Ecole,,3.111736,50.997469,,
667,BAILLAMONT Eglise,,3.162822,51.079076,,
668,BAILLAMONT Eglise,,3.163793,51.079077,,
669,BAILLAMONT Rue de Sedan,,3.167471,51.082027,,
670,BAILLAMONT Rue de Sedan,,3.167841,51.082067,,
671,BAILLAMONT Ramelot,,3.178453,51.089061,,
672,BAILLAMONT Ramelot,,3.178906,51.089021,,
673,NAOME Monument,,3.196554,51.119852,,
674,NAOME Monument,,3.196715,51.119665,,
675,MON IDEE Mon Idée,,3.167430,51.099755,,
676,MON IDEE Mon Idée,,3.167201,51.099762,,
677,LAFORET Ecole Communale,,3.103457,51.015625,,
678,LAFORET Eglise,,3.104981,51.016052,,
679,LAFORET Eglise,,3.104976,51.015863,,
680,LAFORET Rue Sainte-Agathe n°2,,3.109613,51.017126,,
681,LAFORET Rue Sainte-Agathe n°2,,3.109682,51.016998,,
682,LAFORET Rue Sainte-Agathe n°71,,3.114378,51.017300,,
683,LAFORET Rue Sainte-Agathe n°71,,3.114782,51.017505,,
684,VRESSE Eglise,,3.120877,51.018199,,
685,VRESSE Eglise,,3.121042,51.018054,,
686,VRESSE La Chaumière,,3.121730,51.019727,,
687,VRESSE La Chaumière,,3.121990,51.019733,,
688,VRESSE Gendarmerie,,3.120850,51.016526,,
689,VRESSE Gendarmerie,,3.120640,51.016236,,
690,VRESSE Le Terne,,3.139539,51.009366,,
691,VRESSE Le Terne,,3.139656,51.009230,,
692,CONRAD Rue de Terne,,3.149575,51.001876,,
693,CONRAD Rue de Terne,,3.149404,51.001725,,
694,JEMELLE Rue du Centenaire,,3.582361,51.227439,,
695,JEMELLE Place Communale,,3.580769,51.232687,,
696,ON Pont de la Wamme,,3.597964,51.247440,,
697,ON Pont de la Wamme,,3.597917,51.247721,,
698,ON Ferme Jadot,,3.602015,51.253165,,
699,ON Ferme Jadot,,3.601480,51.253155,,
700,ON Chemin de Baty,,3.591735,51.243042,,
701,ON Chemin de Baty,,3.591718,51.243276,,
702,ON Cité des Italiens,,3.587489,51.239524,,
703,ON Cité des Italiens,,3.586902,51.239253,,
704,ON Chemin de Wée,,3.582658,51.237224,,
705,ON Chemin de Wée,,3.582666,51.237391,,
706,ON Belgacom,,3.579870,51.235883,,
707,ON Belgacom,,3.579708,51.236149,,
708,ON Rue de l'Yser,,3.582765,51.238327,,
709,ON Rue de l'Yser,,3.582646,51.237733,,
710,ON Place,,3.595297,51.248513,,
711,ON Place,,3.594910,51.248193,,
712,NETTINE Grand'Route,,3.777846,51.228439,,
713,NETTINE Grand'Route,,3.777645,51.228510,,
714,NETTINE Pont,,3.779735,51.228919,,
715,NETTINE Pont,,3.779967,51.229037,,
716,NETTINE Ecole,,3.784466,51.229119,,
717,NETTINE Eglise,,3.785829,51.231541,,
718,HEURE Ecole,,3.790829,51.252823,,
719,HEURE Ecole,,3.790587,51.252762,,
720,HEURE Grand'Route,,3.794122,51.252995,,
721,HEURE Grand'Route,,3.793941,51.252536,,
722,MORESSEE-Moressee,,3.811380,51.261242,,
723,RABOZEE La Main Verte,,3.764307,51.285763,,
724,RABOZEE La Main Verte,,3.764448,51.285910,,
725,RABOZEE Carrefour,,3.767253,51.281467,,
726,RABOZEE Carrefour,,3.767355,51.281653,,
727,BAILLONVILLE Maison Communale,,3.783112,51.281255,,
728,BAILLONVILLE Maison Communale,,3.782552,51.281241,,
729,BAILLONVILLE Route de France,,3.784770,51.276985,,
730,BAILLONVILLE Route de France,,3.784702,51.276670,,
731,BAILLONVILLE Dom du Bochetay,,3.792746,51.267058,,
732,BAILLONVILLE Dom du Bochetay,,3.792473,51.267099,,
733,BAILLONVILLE Carrefour,,3.785245,51.287462,,
734,BAILLONVILLE Carrefour,,3.784955,51.287457,,
735,WAILLET Rue de la Briqueterie,,3.733312,51.260760,,
736,WAILLET Centre,,3.735993,51.258988,,
737,WAILLET Centre,,3.735846,51.258856,,
738,WAILLET Clos-St-Martin,,3.711238,51.255612,,
739,WAILLET Clos-St-Martin,,3.714877,51.256552,,
740,HOGNE Pont,,3.721493,51.243927,,
741,HOGNE Pont,,3.721672,51.244466,,
742,HOGNE Rue de Waillet,,3.732148,51.252999,,
743,HOGNE Rue de Waillet,,3.732064,51.253238,,
744,HOGNE Domaine Chemin des Epicéas,,3.721828,51.238727,,
745,HOGNE Domaine Chemin du Parc,,3.726043,51.236883,,
746,HOGNE Domaine Chemin des Sapins,,3.724909,51.234402,,
747,HARZEE Eglise,,4.026343,51.488880,,
748,HARZEE Eglise,,4.026514,51.489007,,
749,WERBOMONT Route de Bastogne,,3.930574,51.498481,,
750,WERBOMONT Route de Bastogne,,3.930588,51.498678,,
751,WERBOMONT Route de Hamoir,,3.932121,51.497987,,
752,WERBOMONT Route de Hamoir,,3.932496,51.497805,,
753,BOSSON Route de Ernonheid,,3.963726,51.494688,,
754,BOSSON Route de Ernonheid,,3.963743,51.494463,,
755,ERNONHEID Village,,3.965227,51.489265,,
756,ERNONHEID Village,,3.965543,51.489242,,
757,WERBOMONT Contrôle Technique,,3.924318,51.497167,,
758,WERBOMONT Contrôle Technique,,3.924480,51.497407,,
759,GRAND HALLEUX Roche de Hourt,,3.817353,51.646651,,
760,GRAND HALLEUX Roche de Hourt,,3.817283,51.646453,,
761,GRAND HALLEUX Chemin de Hourt 33,,3.826149,51.643834,,
762,GRAND HALLEUX Chemin de Hourt 33,,3.826642,51.644114,,
763,GRAND HALLEUX Hourt,,3.832414,51.644671,,
764,GRAND HALLEUX Hourt,,3.832629,51.644806,,
765,GRAND HALLEUX Chemin de Mont le Soie,,3.842432,51.645263,,
766,GRAND HALLEUX Chemin de Mont le Soie,,3.842458,51.645054,,
767,GRAND HALLEUX Eglise,,3.846130,51.643949,,
768,GRAND HALLEUX Eglise,,3.846027,51.643722,,
769,ENNAL Musée,,3.851819,51.655288,,
770,GRAND-HALLEUX Ecole,,3.847699,51.645655,,
771,GRAND-HALLEUX Ecole,,3.847412,51.645564,,
772,PETIT-HALLEUX Vieux Chêne,,3.843314,51.640143,,
773,PETIT-HALLEUX Vieux Chêne,,3.843253,51.639991,,
774,PETIT-HALLEUX Rue de Farnières,,3.835020,51.641522,,
775,PETIT-HALLEUX Rue de Farnières,,3.835236,51.641646,,
776,LIERNEUX La Falize,,3.786584,51.580909,,
777,LIERNEUX La Falize,,3.786383,51.581034,,
778,LIERNEUX Rue de La Vaux,,3.783425,51.579914,,
779,LIERNEUX Lavaux,,3.783638,51.579790,,
780,LIERNEUX La Vaux,,3.786587,51.578518,,
781,LIERNEUX La Vaux,,3.786920,51.578475,,
782,LIERNEUX Ecole Primaire de l'Etat,,3.782821,51.576787,,
783,LIERNEUX Ecole,,3.778399,51.575216,,
784,LIERNEUX Ecole,,3.778440,51.574919,,
785,LIERNEUX Maison Communale,,3.777520,51.572452,,
786,LIERNEUX Bibliothèque,,3.775812,51.570647,,
787,LIERNEUX Carrefour,,3.778710,51.569564,,
788,LIERNEUX Rue Doyard,,3.780440,51.564186,,
789,LIERNEUX Colinie Principale,,3.779361,51.567375,,
790,LIERNEUX Rue Neuve,,3.779549,51.569707,,
791,LIERNEUX Rue Neuve,,3.779041,51.569593,,
792,VERLEUMONT Chapelle,,3.759796,51.582227,,
793,LIERNEUX Rue des Marcadènes,,3.771214,51.572700,,
794,LIERNEUX Rue des Marcadènes,,3.771258,51.572592,,
795,LIERNEUX Gernechamps,,3.788685,51.591486,,
796,LIERNEUX La Falize,,3.786495,51.581178,,
797,MENIL Pelhémont,,3.790122,51.608580,,
798,MENIL Pelhémont,,3.790438,51.608563,,
799,MENIL Carrefour,,3.790537,51.598417,,
800,MENIL Carrefour,,3.790568,51.598217,,
801,ARBREFONTAINE Chapelle,,3.799972,51.597465,,
802,ARBREFONTAINE Maison Gilles,,3.804028,51.597313,,
803,ARBREFONTAINE Les Marottes,,3.808300,51.598017,,
804,MENIL Le Chenay,,3.792051,51.603170,,
805,MENIL Le Chenay,,3.792165,51.603287,,
806,HIERLOT,,3.820553,51.569072,,
807,HIERLOT,,3.820451,51.569170,,
808,ODRIMONT Centre,,3.815377,51.579456,,
809,ODRIMONT Centre,,3.815296,51.579910,,
810,ODRIMONT Centre,,3.815465,51.579671,,
811,ODRIMONT Amcômont carrefour,,3.831108,51.582870,,
812,ODRIMONT Amcômont carrefour,,3.831308,51.583002,,
813,LES VILLETTES Noirefontaine,,3.857855,51.580093,,
814,LES VILLETTES Noirefontaine,,3.857862,51.579926,,
815,CHEVRON La Platte,,3.931213,51.517932,,
816,OUFNY Chapelle,,3.922247,51.518987,,
817,LES VILLETTES Route de Fosse,,3.868865,51.579753,,
818,LES VILLETTES Route de Fosse,,3.868438,51.579591,,
819,LES VILLETTES La Bosse,,3.856267,51.563541,,
820,LES VILLETTES La Bosse,,3.855975,51.563576,,
821,LES VILLETTES Erria carrefour,,3.854480,51.561844,,
822,LES VILLETTES Erria carrefour,,3.854567,51.561638,,
823,LES VILLETTES Erria n°75,,3.852732,51.556929,,
824,LES VILLETTES Erria n°75,,3.852184,51.556927,,
825,LES VILLETTES Eglise,,3.848523,51.552975,,
826,LES VILLETTES Eglise,,3.848942,51.553173,,
827,LES VILLETTES Centre,,3.850397,51.551589,,
828,LES VILLETTES Centre,,3.850864,51.551215,,
829,LES VILLETTES Les Fourirs,,3.850918,51.550465,,
830,LES VILLETTES Les Fourirs,,3.849304,51.547848,,
831,BRA-SUR-LIENNE Pont de Villette,,3.845854,51.543706,,
832,BRA-SUR-LIENNE Pont de Villette,,3.845941,51.544138,,
833,BRA SUR LIENNE Centre,,3.840472,51.532428,,
834,BRA SUR LIENNE Centre,,3.840191,51.532654,,
835,JEVIGNE Route de Manhay,,3.800586,51.550833,,
836,JEVIGNE Route de Manhay,,3.801150,51.550710,,
837,JEVIGNE Chemin de Baneux,,3.796559,51.552113,,
838,JEVIGNE Coreux,,3.793673,51.555315,,
839,JEVIGNE Coreux,,3.793753,51.555474,,
840,JEVIGNE Eglise,,3.795200,51.555074,,
841,LANSIVAL Village,,3.796390,51.559072,,
842,HIERLOT Poteau,,3.806368,51.566984,,
843,HIERLOT Poteau,,3.806241,51.567163,,
844,JEVIGNE Rue de Lierneux,,3.785242,51.558174,,
845,JEVIGNE Rue de Lierneux,,3.785081,51.558335,,
846,JEVIGNE Route de Malempré,,3.808646,51.531557,,
847,GRAND TRIXHE Carrefour,,3.942507,51.486454,,
848,GRAND TRIXHE Carrefour,,3.942770,51.486410,,
849,GRAND TRIXHE Carrefour,,3.943051,51.486686,,
850,GRAND TRIXHE Carrefour,,3.942821,51.486751,,
851,BURNONTIGE Chemin du Vicinal 5i,,3.938700,51.480913,,
852,BURNONTIGE Chemin du Vicinal 5i,,3.938913,51.480644,,
853,BURNONTIGE Chemin du Vicinal,,3.935860,51.475597,,
854,BURNONTIGE Chemin du Vicinal,,3.935625,51.475710,,
855,BURNONTIGE Rue du Burnontige,,3.934018,51.474122,,
856,BURNONTIGE Rue du Burnontige,,3.933869,51.474235,,
857,BURNONTIGE Mon Lecomte,,3.929824,51.472243,,
858,BURNONTIGe Mon Lecomte,,3.929642,51.472207,,
859,BURNONTIGE Chapelle,,3.933559,51.469282,,
860,BURNONTIGE Chapelle,,3.933267,51.469317,,
861,BURNONTIGE Fosse du Loup,,3.934537,51.473591,,
862,BURNONTIGE Fosse du Loup,,3.934766,51.473585,,
863,BURNONTIGE Le Raumont,,3.933216,51.460824,,
864,BURNONTIGE Le Raumont,,3.932972,51.460823,,
865,BURNONTIGE La Cherhalle,,3.940453,51.482770,,
866,BURNONTIGE La Cherhalle,,3.940619,51.482478,,
867,FERRIERES Voie du Thier,,3.951527,51.451731,,
868,FERRIERES Voie du Thier,,3.951445,51.451392,,
869,SAINT ROCH Collège,,4.000172,51.468431,,
870,SAINT ROCH Collège,,3.999583,51.468480,,
871,FERRIERES Malacord,,3.970039,51.449509,,
872,FERRIERES Malacord,,3.969801,51.449427,,
873,MY Carrefour,,3.983455,51.436802,,
874,MY Carrefour,,3.983648,51.436620,,
875,FERRIERES Place,,3.962311,51.450599,,
876,FERRIERES Lognoul,,3.963306,51.455321,,
877,FERRIERES Lognoul,,3.963477,51.455448,,
878,FERRIERES Houpet,,3.965640,51.456516,,
879,FERRIERES Houpet,,3.965797,51.456258,,
880,FERRIERES Rue des Aguesses,,3.968178,51.454655,,
881,FERRIERES Rue des Aguesses,,3.967926,51.454576,,
882,FERRIERES Au Clocher,,3.959556,51.448226,,
883,FERRIERES Au Clocher,,3.959867,51.448185,,
884,XHORIS Chemin de Harzé,,4.037328,51.460340,,
885,XHORIS Chemin de Harzé,,4.037032,51.460342,,
886,XHORIS Rue du Petit Bati,,4.024662,51.451389,,
887,XHORIS Rue du Petit Bati,,4.024596,51.451254,,
888,XHORIS Mont de Fontaine,,4.021327,51.451607,,
889,XHORIS Mont de Fontaine,,4.021192,51.451765,,
890,XHORIS Le Chafour,,4.032935,51.458989,,
891,XHORIS Le Chafour,,4.033357,51.458933,,
892,ARLON R des 2 Luxembourg 11,,2.824955,51.585694,,
893,ARLON R des 2 Luxembourg 11,,2.824624,51.585869,,
894,ARLON TEC - Rue des Genêts,,2.825070,51.585309,,
895,ARLON TEC - Rue des Genêts,,2.825329,51.585309,,
896,ARLON TEC - Rue Sainte-Croix,,2.824964,51.585327,,
897,ARLON TEC - Rue Sainte-Croix,,2.824827,51.585225,,
898,ARLON TEC - Rue de Bastogne,,2.825359,51.585736,,
899,ARLON TEC - Rue de Bastogne,,2.825275,51.585495,,
900,ARLON Rue de Bastogne n°198,,2.830647,51.585678,,
901,ARLON Rue de Bastogne n°198,,2.830014,51.585634,,
902,BONNERT Rond-point - Rue du Vicinal,,2.834948,51.585659,,
903,BONNERT Rond-Point - Rue du Vicinal,,2.834668,51.585704,,
904,VIVILLE Cimetière,,2.842834,51.577097,,
905,VIVILLE Cimetière,,2.843677,51.577189,,
906,ARLON Drève de l'Arc-en-Ciel,,2.801766,51.569293,,
907,ARLON Drève de l'Arc-en-Ciel,,2.801301,51.569407,,
908,VIVILLE Lavoir,,2.834428,51.577246,,
909,VIVILLE Lavoir,,2.834476,51.576975,,
910,ARLON Rue de Viville,,2.828310,51.580892,,
911,ARLON Rue de Viville,,2.826718,51.581465,,
912,ARLON Rue de la Promenade,,2.828050,51.580467,,
913,ARLON Rue des 2 Luxembourg,,2.824653,51.588441,,
914,ARLON Rue des 2 Luxembourg,,2.824906,51.588786,,
915,ARLON Avenue Numa-Ensch-Tesch,,2.825628,51.579812,,
916,ARLON Drève de la Sapinière,,2.823745,51.579902,,
917,ARLON Ecole du Galgenberg,,2.819430,51.579384,,
918,ARLON Gare Urbain,,2.810613,51.583719,,
919,ARLON Bon Coin,,2.824456,51.582685,,
920,ARLON Bon Coin,,2.824198,51.582628,,
921,ARLON Rond-Point du Knappchen,,2.833091,51.585694,,
922,ARLON Rond-Point du Knappchen,,2.832585,51.585541,,
923,ARLON Liedel,,2.816042,51.594400,,
924,ARLON Liedel,,2.816191,51.594221,,
925,ARLON Avenue de Longwy - GB,,2.804855,51.594421,,
926,ARLON Avenue de Longwy - GB,,2.805477,51.594234,,
927,ARLON Clinique,,2.806452,51.592869,,
928,ARLON Clinique,,2.807269,51.592619,,
929,ARLON Clinique,,2.806245,51.592579,,
930,ARLON Clinique,,2.806435,51.592518,,
931,ARLON Carrefour de la Spetz,,2.802171,51.594422,,
